Plot;Harvest;Species;Biomass;Notes
99;A18;Pm;2.919845361;
99;A18;Pt;0.583969072;
99;A18;Ra;0;
99;A18;Sp;5.839690722;
99;A18;To;2.919845361;
100;A18;Be;1.637012987;
100;A18;Cb;5.729545455;
100;A18;Dc;0.491103896;
100;A18;Dg;0.327402597;
100;A18;Hl;0.654805195;
100;A18;Hp;0.491103896;
100;A18;Pg;2.455519481;
100;A18;Ra;0;
101;A18;Dg;1.245851064;
101;A18;Lp;0.53393617;
101;A18;To;9.788829787;
102;A18;Cb;10.10689655;
102;A18;Ga;17.68706897;
102;A18;Hl;0.505344828;
103;A18;Cb;3.226503924;
103;A18;Ga;1.106229917;
103;A18;Hl;0.251992151;
103;A18;Lp;0.276557479;
103;A18;Pt;0.092185826;
103;A18;Ra;0;
103;A18;To;1.382787396;
104;A18;Dg;0.610909091;
104;A18;Lp;0.305454545;
104;A18;Ra;0;
105;A18;Am;11.94861111;
105;A18;Ao;0.341388889;
105;A18;Cb;0.170694444;
105;A18;Ga;1.194861111;
105;A18;Pm;1.706944444;
105;A18;Sp;0.853472222;
106;A18;Dg;1.170283019;
106;A18;Lp;0.546132075;
106;A18;Pt;0.078018868;
106;A18;To;1.560377358;
107;A18;Be;5.960576923;
107;A18;Dc;0.894086538;
107;A18;Fr;1.490144231;
107;A18;Ga;7.450721154;
107;A18;Lp;2.980288462;
107;A18;Pt;0.298028846;
107;A18;Sp;7.450721154;
107;A18;To;3.576346154;
108;A18;Cj;27.65;
108;A18;Dg;1.975;
108;A18;Sp;7.9;
108;A18;To;1.185;
109;A18;Hp;4.639423077;
109;A18;Pg;2.783653846;
109;A18;Pm;4.639423077;
109;A18;Sp;6.495192308;
110;A18;Cj;3.55298913;
110;A18;Fr;0.710597826;
110;A18;Ga;1.421195652;
110;A18;Pm;2.842391304;
110;A18;Pt;0.28423913;
110;A18;Sp;3.55298913;
110;A18;To;0.142119565;
111;A18;Ao;0.507923077;
111;A18;Dg;4.232692308;
111;A18;Hp;5.925769231;
111;A18;Ra;0;
112;A18;Am;5.962755102;
112;A18;Ao;0.458673469;
112;A18;Dc;0.458673469;
112;A18;Pm;1.834693878;
113;A18;Cb;24.34615385;
114;A18;Pt;0.312142857;
115;A18;To;8.022920792;
116;A18;Cb;1.549768519;
116;A18;Ga;29.44560185;
116;A18;Hl;0.929861111;
116;A18;Lp;0.619907407;
117;A18;Am;3.73489011;
117;A18;Ao;0.149395604;
117;A18;Be;0.298791209;
117;A18;Cb;0.298791209;
117;A18;Cj;0.298791209;
117;A18;Dc;0;
117;A18;Dg;0.149395604;
117;A18;Fr;0.298791209;
117;A18;Ga;0.746978022;
117;A18;Hl;0.149395604;
117;A18;Hp;0.746978022;
117;A18;Lp;0;
117;A18;Pg;1.045769231;
117;A18;Pm;0.746978022;
117;A18;Pt;0.298791209;
117;A18;Ra;0;
117;A18;Sp;3.73489011;
117;A18;To;0.597582418;
118;A18;Am;7.080097087;
118;A18;Ao;0.283203883;
118;A18;Be;1.982427184;
118;A18;Cj;8.496116505;
118;A18;Fr;0.283203883;
118;A18;Hp;0.84961165;
118;A18;Pg;3.398446602;
118;A18;Sp;5.66407767;
120;A18;Am;0.626732673;
120;A18;Ao;0.125346535;
120;A18;Be;0.626732673;
120;A18;Cj;2.193564356;
120;A18;Dc;0.125346535;
120;A18;Fr;0.438712871;
120;A18;Hp;0.752079208;
120;A18;Pm;1.253465347;
121;A18;Hp;7;
122;A18;Dc;0.384086022;
122;A18;Hl;0.960215054;
122;A18;Hp;3.840860215;
122;A18;Pg;5.761290323;
122;A18;Pm;4.801075269;
122;A18;To;0.192043011;
123;A18;Ao;0.360133333;
123;A18;Be;1.800666667;
123;A18;Cb;0.180066667;
123;A18;Cj;8.103;
123;A18;Hl;0.360133333;
123;A18;Hp;1.260466667;
123;A18;Lp;0.720266667;
123;A18;To;0.180066667;
124;A18;Be;1.626875;
124;A18;Cj;29.28375;
124;A18;Dc;0;
124;A18;Pm;6.5075;
125;A18;Ao;0.512962963;
125;A18;Be;2.564814815;
125;A18;Cj;8.976851852;
125;A18;Dc;0.256481481;
125;A18;Fr;1.282407407;
125;A18;Pg;2.564814815;
125;A18;Pm;2.051851852;
125;A18;Sp;7.694444444;
126;A18;Sp;17.17281553;
127;A18;Ao;0.610879121;
127;A18;Cj;30.54395604;
127;A18;Fr;6.108791209;
127;A18;Pg;15.27197802;
128;A18;Ao;3.598317757;
128;A18;Cj;76.46425234;
128;A18;Dc;0;
128;A18;Sp;13.49369159;
129;A18;Dg;1.616129032;
130;A18;Hl;5.342592593;
131;A18;Cb;2.276298701;
131;A18;Dg;1.062272727;
131;A18;Ga;3.035064935;
131;A18;Lp;0.45525974;
131;A18;Pt;0.303506494;
131;A18;Ra;0;
131;A18;To;3.793831169;
132;A18;Cb;3.864285714;
132;A18;Dg;0.515238095;
132;A18;Ga;3.220238095;
132;A18;Lp;0.257619048;
132;A18;Pt;0.128809524;
132;A18;Ra;0;
133;A18;Ao;0.82369863;
133;A18;Dc;0;
133;A18;Fr;6.177739726;
133;A18;Pm;22.65171233;
134;A18;Am;8.485511364;
135;A18;Ga;2.448076923;
135;A18;Hl;0.326410256;
135;A18;Lp;0.816025641;
135;A18;Pt;0.163205128;
135;A18;Ra;0;
135;A18;To;1.632051282;
136;A18;Cb;1.494117647;
136;A18;Dg;1.045882353;
136;A18;Hl;0.298823529;
136;A18;Lp;0.448235294;
136;A18;Pt;0.149411765;
136;A18;To;0.448235294;
137;A18;Am;6.660638298;
137;A18;Dg;0.555053191;
137;A18;Sp;2.775265957;
138;A18;Be;1.48445122;
138;A18;Ga;1.979268293;
138;A18;Pm;4.453353659;
138;A18;To;0;
139;A18;Cb;6.494178082;
139;A18;Dg;1.731780822;
139;A18;Pt;0.144315068;
139;A18;To;0.721575342;
140;A18;Dg;2.146511628;
140;A18;Ga;15.0255814;
140;A18;Ra;0;
141;A18;Ao;0.101179245;
141;A18;Be;0.607075472;
141;A18;Cj;4.047169811;
141;A18;Dc;0;
141;A18;Fr;1.011792453;
141;A18;Hp;0.505896226;
141;A18;Pg;1.517688679;
141;A18;Pm;2.529481132;
142;A18;Dg;3.486029412;
142;A18;Ga;66.23455882;
142;A18;Ra;0;
143;A18;Dc;0.660428571;
143;A18;Lp;4.402857143;
143;A18;Pm;9.906428571;
143;A18;To;7.705;
144;A18;Cb;4.056451613;
144;A18;Hp;4.056451613;
144;A18;Lp;2.028225806;
144;A18;Pg;2.028225806;
145;A18;Am;11.84230769;
145;A18;Ga;1.480288462;
145;A18;Lp;0.148028846;
145;A18;Sp;1.480288462;
146;A18;Ga;183.2276471;
147;A18;Ao;0;
147;A18;Cb;6.156428571;
147;A18;Dg;1.4365;
147;A18;Ga;2.052142857;
147;A18;Hp;2.052142857;
147;A18;Pg;1.026071429;
147;A18;Ra;0;
147;A18;Sp;1.026071429;
148;A18;Be;5.326829268;
149;A18;Dc;0;
149;A18;Hp;5.939320388;
149;A18;Pg;2.375728155;
149;A18;Sp;15.44223301;
150;A18;Am;8.941176471;
150;A18;Ao;0.223529412;
150;A18;Be;2.235294118;
150;A18;Cj;4.470588235;
150;A18;Dc;0;
150;A18;Pg;1.117647059;
150;A18;Pm;4.470588235;
150;A18;Sp;4.470588235;
151;A18;Am;11.385;
151;A18;Dc;0.8855;
151;A18;Lp;0.3795;
151;A18;To;0.8855;
152;A18;Fr;1.23125;
152;A18;Pt;0.123125;
152;A18;Ra;0;
152;A18;Sp;7.3875;
153;A18;Am;3.833027523;
153;A18;Be;0.47912844;
153;A18;Cj;0.958256881;
153;A18;Dc;0.191651376;
153;A18;Hp;1.437385321;
153;A18;Pg;0.287477064;
153;A18;Pm;1.437385321;
153;A18;Sp;1.437385321;
154;A18;Dg;0.218333333;
154;A18;Ga;0.109166667;
154;A18;Hl;0.218333333;
154;A18;Lp;1.091666667;
154;A18;Pt;0.218333333;
154;A18;To;1.6375;
155;A18;Am;3.766292135;
155;A18;Ao;0.094157303;
155;A18;Be;0.941573034;
155;A18;Dc;0.094157303;
155;A18;Fr;0.470786517;
155;A18;Hp;0.470786517;
155;A18;Pm;1.412359551;
155;A18;Sp;0.941573034;
157;A18;Am;24.79157895;
157;A18;Ao;0.516491228;
157;A18;Fr;0.774736842;
157;A18;Hp;2.58245614;
158;A18;Am;4.67037037;
158;A18;Ao;0.467037037;
158;A18;Be;0.233518519;
158;A18;Cb;1.167592593;
158;A18;Cj;15.1787037;
158;A18;Dc;0;
158;A18;Dg;0.467037037;
158;A18;Fr;0.700555556;
158;A18;Ga;0;
158;A18;Hl;0;
158;A18;Hp;1.401111111;
158;A18;Lp;1.167592593;
158;A18;Pg;1.401111111;
158;A18;Pm;1.401111111;
158;A18;Pt;0.467037037;
158;A18;Ra;0;
158;A18;Sp;0.700555556;
158;A18;To;1.401111111;
159;A18;Dg;2.216826923;
159;A18;Lp;3.694711538;
159;A18;Pt;0.147788462;
160;A18;Am;6.806930693;
160;A18;Cj;16.33663366;
160;A18;Fr;0.816831683;
160;A18;Hp;2.722772277;
161;A18;Cb;1.845;
161;A18;Dg;0.76875;
161;A18;Ga;3.84375;
161;A18;Hl;0.3075;
161;A18;Lp;1.5375;
161;A18;To;2.30625;
162;A18;Am;19.74316406;
162;A18;Ao;0.263242188;
162;A18;Be;1.05296875;
162;A18;Fr;0.789726563;
162;A18;Hp;2.1059375;
162;A18;Pg;0.789726563;
162;A18;Pm;1.842695313;
162;A18;Sp;6.581054688;
163;A18;Dc;0.322954545;
163;A18;Dg;1.291818182;
163;A18;Ga;12.91818182;
163;A18;Hl;0.645909091;
163;A18;Hp;1.614772727;
163;A18;Lp;1.614772727;
163;A18;Pg;3.229545455;
163;A18;Pm;6.459090909;
164;A18;Pm;19.69655172;
165;A18;Dg;5.95;
165;A18;Hl;0.44625;
165;A18;Pt;0.14875;
166;A18;Am;3.5376;
166;A18;Ao;0.35376;
166;A18;Be;0.53064;
166;A18;Cb;0;
166;A18;Cj;7.0752;
166;A18;Dc;0.17688;
166;A18;Dg;0.35376;
166;A18;Fr;0.53064;
166;A18;Ga;0.8844;
166;A18;Hl;0.17688;
166;A18;Hp;0.8844;
166;A18;Lp;0.53064;
166;A18;Pg;1.06128;
166;A18;Pm;1.7688;
166;A18;Pt;0.70752;
166;A18;Ra;0;
166;A18;Sp;2.6532;
166;A18;To;0.53064;
167;A18;Ra;0.11047619;
168;A18;Ao;0.854482759;
168;A18;Dc;0.732413793;
168;A18;Dg;3.051724138;
168;A18;To;3.051724138;
169;A18;Dg;6.890769231;
170;A18;Am;7.816666667;
170;A18;Ao;0.312666667;
170;A18;Cb;2.188666667;
170;A18;Ga;3.126666667;
170;A18;Pm;5.315333333;
170;A18;Sp;18.76;
171;A18;Am;0.407073171;
171;A18;Ao;0;
171;A18;Be;0.101768293;
171;A18;Cb;0.305304878;
171;A18;Cj;1.322987805;
171;A18;Dc;0;
171;A18;Dg;0.305304878;
171;A18;Fr;0.508841463;
171;A18;Ga;0.508841463;
171;A18;Hl;0.101768293;
171;A18;Hp;0.305304878;
171;A18;Lp;0.203536585;
171;A18;Pg;0.814146341;
171;A18;Pm;0.712378049;
171;A18;Pt;0.305304878;
171;A18;Ra;0;
171;A18;Sp;0.508841463;
171;A18;To;1.52652439;
172;A18;Cb;5.450806452;
172;A18;Hp;2.422580645;
172;A18;Lp;0.969032258;
172;A18;Pg;2.422580645;
173;A18;Am;17.68888889;
173;A18;Ao;0.884444444;
173;A18;Dc;0;
173;A18;Pm;3.316666667;
174;A18;Am;3.197333333;
174;A18;Ao;0.799333333;
174;A18;Be;0.532888889;
174;A18;Cj;10.65777778;
174;A18;Dc;0;
174;A18;Fr;2.398;
174;A18;Hp;2.131555556;
174;A18;Pm;3.996666667;
175;A18;Ao;0.391647727;
175;A18;Cj;13.70767045;
175;A18;Dc;0.391647727;
175;A18;Sp;19.58238636;
176;A18;Dc;30.30041667;
177;A18;Cb;0.287920792;
177;A18;Dg;0.431881188;
177;A18;Ga;2.519306931;
177;A18;Hl;0.071980198;
177;A18;Lp;0.143960396;
177;A18;To;0.107970297;
178;A18;Pm;40.88776596;
179;A18;Ao;0.174807692;
179;A18;Dc;0;
179;A18;Dg;3.496153846;
179;A18;To;0.174807692;
180;A18;Am;11.13033981;
180;A18;Ao;0;
180;A18;Be;2.226067961;
180;A18;Dc;0;
180;A18;Fr;4.452135922;
180;A18;Hp;2.226067961;
180;A18;Pm;6.360194175;
180;A18;Sp;6.360194175;
181;A18;Dc;0;
181;A18;Hp;5.379411765;
181;A18;Pg;5.379411765;
181;A18;Sp;7.17254902;
182;A18;Ga;NA;Lost biomass bag. Monoculture value modelled.
183;A18;Cb;15.76764706;
183;A18;Dg;3.679117647;
183;A18;Hl;2.627941176;
183;A18;Lp;2.627941176;
183;A18;Pt;1.576764706;
183;A18;To;18.39558824;
184;A18;Dg;3.530523256;
184;A18;Ga;4.034883721;
184;A18;Ra;0.806976744;
185;A18;Dc;0.196363636;
185;A18;Hl;0.981818182;
185;A18;Hp;1.963636364;
185;A18;Pg;2.945454545;
185;A18;Pm;5.890909091;
185;A18;To;11.78181818;
186;A18;Ao;1.208130841;
186;A18;Be;4.832523364;
186;A18;Cj;18.12196262;
186;A18;Dc;0;
186;A18;Fr;15.10163551;
186;A18;Hp;7.248785047;
186;A18;Pg;12.08130841;
186;A18;Pm;6.040654206;
187;A18;Ao;0.043473684;
187;A18;Cb;0.652105263;
187;A18;Dg;0.173894737;
187;A18;Ga;0.652105263;
187;A18;Hp;0.260842105;
187;A18;Pg;1.304210526;
187;A18;Ra;0;
187;A18;Sp;0.869473684;
188;A18;Dg;2.4875;
188;A18;Hl;0.284285714;
188;A18;Pt;0.071071429;
189;A18;Cj;13.03376068;
189;A18;Fr;2.606752137;
189;A18;Ga;2.979145299;
189;A18;Pm;5.585897436;
189;A18;Pt;0.744786325;
189;A18;Sp;13.03376068;
189;A18;To;2.606752137;
190;A18;Am;16.6747549;
190;A18;Ao;0.476421569;
190;A18;Be;1.429264706;
190;A18;Cb;0;
190;A18;Cj;9.528431373;
190;A18;Dc;0.476421569;
190;A18;Dg;1.905686275;
190;A18;Fr;1.429264706;
190;A18;Ga;0;
190;A18;Hl;0.952843137;
190;A18;Hp;1.905686275;
190;A18;Lp;0.952843137;
190;A18;Pg;5.240637255;
190;A18;Pm;3.33495098;
190;A18;Pt;0;
190;A18;Ra;0;
190;A18;Sp;3.33495098;
190;A18;To;0.476421569;
191;A18;Am;7.865346535;
191;A18;Dg;0.393267327;
191;A18;Sp;1.474752475;
192;A18;Cb;0.8822;
192;A18;Ga;15.4385;
192;A18;Hl;0.4411;
192;A18;Lp;0.8822;
192;A18;Pt;0.4411;
192;A18;Ra;0;
192;A18;To;1.54385;
193;A18;Am;9.433663366;
193;A18;Dc;0.825445545;
193;A18;Lp;0.943366337;
193;A18;To;0.471683168;
194;A18;Dc;5.307989691;
194;A18;Lp;3.184793814;
194;A18;Pm;11.67757732;
194;A18;To;0.212319588;
195;A18;Be;1.846732283;
195;A18;Ga;17.14822835;
195;A18;Pm;10.55275591;
195;A18;To;3.957283465;
196;A18;Dg;3.068681319;
196;A18;Ga;18.41208791;
196;A18;Hl;2.148076923;
196;A18;Lp;2.454945055;
196;A18;Pt;0.306868132;
196;A18;To;0;
197;A18;Lp;5.283870968;
198;A18;Sp;34.45463918;
199;A18;Fr;6.636315789;
200;A18;Dg;1.063636364;
200;A18;Ga;3.722727273;
200;A18;Ra;0.319090909;
201;A18;Am;8.687;
201;A18;Ao;0.3066;
201;A18;Fr;0.4088;
201;A18;Hp;0.7154;
202;A18;Cb;20.66478873;
203;A18;Am;6.53490566;
203;A18;Be;1.306981132;
203;A18;Cj;13.06981132;
203;A18;Dc;0.980235849;
203;A18;Fr;0.980235849;
203;A18;Pg;6.53490566;
203;A18;Pm;1.960471698;
203;A18;Sp;3.26745283;
204;A18;Ao;1.844915254;
204;A18;Be;0.922457627;
204;A18;Cj;8.302118644;
204;A18;Dc;0;
204;A18;Fr;3.228601695;
204;A18;Pg;3.228601695;
204;A18;Pm;4.612288136;
204;A18;Sp;32.28601695;
205;A18;Cb;1.943617021;
205;A18;Ga;0.832978723;
205;A18;Lp;0.22212766;
205;A18;Pt;0.166595745;
205;A18;Ra;0.055531915;
205;A18;To;1.665957447;
206;A18;Ga;30.57934783;
206;A18;Hl;3.494782609;
206;A18;Lp;3.494782609;
206;A18;Pt;0.873695652;
206;A18;Ra;0;
206;A18;To;1.310543478;
207;A18;Cj;9.034666667;
207;A18;Dg;2.581333333;
207;A18;Sp;6.711466667;
207;A18;To;0.258133333;
208;A18;Ao;1.112888889;
208;A18;Cj;11.12888889;
208;A18;Fr;4.451555556;
208;A18;Pg;8.346666667;
209;A18;Ao;0.475515464;
209;A18;Cj;3.328608247;
209;A18;Hp;0.951030928;
209;A18;Pg;4.279639175;
211;A18;Am;16.56701031;
211;A18;Ao;0.414175258;
211;A18;Be;3.313402062;
211;A18;Cj;7.040979381;
211;A18;Dc;0;
211;A18;Hp;2.899226804;
211;A18;Pm;3.72757732;
211;A18;Sp;5.384278351;
212;A18;To;12.92771739;
213;A18;Am;2.173504274;
213;A18;Be;0.652051282;
213;A18;Cj;4.347008547;
213;A18;Dc;0.869401709;
213;A18;Hp;3.26025641;
213;A18;Pg;4.347008547;
213;A18;Pm;2.825555556;
213;A18;Sp;6.520512821;
214;A18;Dg;8.0375;
214;A18;Lp;6.889285714;
214;A18;Ra;0;
215;A18;Fr;5.290330189;
215;A18;Pt;1.410754717;
215;A18;Ra;0;
215;A18;Sp;29.97853774;
216;A18;Hp;10.96052632;
217;A18;Ao;2.295412844;
217;A18;Be;3.67266055;
217;A18;Cb;3.213577982;
217;A18;Cj;27.54495413;
217;A18;Hl;0.918165138;
217;A18;Hp;6.886238532;
217;A18;Lp;4.590825688;
217;A18;To;0.459082569;
218;A18;Dg;9.387828947;
218;A18;Lp;4.172368421;
218;A18;Pt;1.460328947;
218;A18;To;0;
219;A18;Hl;6.723684211;
220;A18;Cb;1.592718447;
220;A18;Ga;12.74174757;
220;A18;Hl;1.592718447;
220;A18;Lp;0.477815534;
221;A18;Cb;2.727393617;
221;A18;Dg;3.818351064;
221;A18;Pt;0.218191489;
221;A18;To;3.27287234;
222;A18;Am;8.191590909;
222;A18;Ao;0;
222;A18;Dg;3.042590909;
222;A18;Hl;1.404272727;
222;A18;Pg;4.212818182;
222;A18;Pm;5.851136364;
222;A18;Ra;0;
223;A18;Am;5.031;
223;A18;Cj;25.155;
223;A18;Fr;2.6832;
223;A18;Hp;0.6708;
224;A18;Be;15.93470149;
225;A18;Be;2.620776699;
225;A18;Cj;14.19587379;
225;A18;Dc;0;
225;A18;Pm;5.459951456;
226;A18;Am;4.687142857;
226;A18;Ga;0;
226;A18;Lp;0.468714286;
226;A18;Sp;10.93666667;
227;A18;Am;5.53740458;
227;A18;Ao;1.661221374;
227;A18;Be;2.76870229;
227;A18;Fr;2.76870229;
227;A18;Hp;2.491832061;
227;A18;Pg;2.214961832;
227;A18;Pm;6.921755725;
227;A18;Sp;11.07480916;
228;A18;Cb;0.172384615;
228;A18;Dg;0.689538462;
228;A18;Ga;0.459692308;
228;A18;Hl;1.436538462;
228;A18;Pt;0;
228;A18;To;0.287307692;
229;A18;Am;35.22;
230;A18;Am;2.026153846;
230;A18;Ao;1.485846154;
230;A18;Be;0;
230;A18;Cj;4.052307692;
230;A18;Dc;0.135076923;
230;A18;Pg;2.701538462;
230;A18;Pm;2.026153846;
230;A18;Sp;4.727692308;
231;A18;Be;2.308909091;
231;A18;Dc;0;
231;A18;Fr;2.308909091;
231;A18;Ga;2.693727273;
231;A18;Lp;1.154454545;
231;A18;Pt;0.769636364;
231;A18;Sp;32.70954545;
231;A18;To;0;
232;A18;Pt;3.594817073;
233;A18;Am;5.89;
233;A18;Ao;0.327222222;
233;A18;Be;0;
233;A18;Cb;0.981666667;
233;A18;Cj;1.636111111;
233;A18;Dc;0;
233;A18;Dg;4.908333333;
233;A18;Fr;1.963333333;
233;A18;Ga;0.981666667;
233;A18;Hl;1.308888889;
233;A18;Hp;1.308888889;
233;A18;Lp;0.981666667;
233;A18;Pg;2.290555556;
233;A18;Pm;3.272222222;
233;A18;Pt;0.654444444;
233;A18;Ra;0;
233;A18;Sp;2.290555556;
233;A18;To;2.945;
234;A18;Cj;38.1;
235;A18;Cb;4.208076923;
235;A18;Ga;31.56057692;
235;A18;Hl;17.53365385;
236;A18;Be;2.348622449;
236;A18;Dc;0.361326531;
236;A18;Ga;1.806632653;
236;A18;Lp;1.264642857;
236;A18;Pg;5.419897959;
236;A18;Pm;5.419897959;
236;A18;Ra;0;
237;A18;Dg;16.45068493;
237;A18;Lp;2.193424658;
237;A18;Pt;0.548356164;
238;A18;Ao;1.13304878;
238;A18;Dg;11.3304878;
238;A18;Hp;2.454939024;
238;A18;Ra;0;
239;A18;Dg;2.959666667;
239;A18;Lp;2.959666667;
239;A18;To;0.455333333;
240;A18;Dc;0.725844156;
240;A18;Dg;1.693636364;
240;A18;Ga;2.419480519;
240;A18;Hl;1.693636364;
240;A18;Hp;1.451688312;
240;A18;Lp;1.935584416;
240;A18;Pg;4.838961039;
240;A18;Pm;2.903376623;
241;A18;Be;0;
241;A18;Cb;2.568888889;
241;A18;Dc;0;
241;A18;Dg;5.351851852;
241;A18;Hl;2.354814815;
241;A18;Hp;1.712592593;
241;A18;Pg;4.281481481;
241;A18;Ra;0;
242;A18;Ao;6.053333333;
243;A18;Cb;9.953030303;
243;A18;Dg;1.658838384;
243;A18;Ga;4.976515152;
243;A18;Hl;3.317676768;
243;A18;Ra;0;
243;A18;To;1.658838384;
244;A18;Hp;3.909302326;
244;A18;Pg;3.388062016;
244;A18;Pm;5.212403101;
244;A18;Sp;20.8496124;
245;A18;Ao;4.191666667;
245;A18;Dc;0;
245;A18;Fr;32.60185185;
245;A18;Pm;11.64351852;
246;A18;Cb;0;
246;A18;Dg;0;
246;A18;Ga;4.157352941;
246;A18;Lp;3.325882353;
246;A18;Pt;5.820294118;
246;A18;Ra;0;
246;A18;To;27.02279412;
247;A18;Am;1.48912037;
247;A18;Ao;0;
247;A18;Be;0;
247;A18;Cb;0;
247;A18;Cj;20.84768519;
247;A18;Dc;0.297824074;
247;A18;Dg;1.191296296;
247;A18;Fr;0.297824074;
247;A18;Ga;0;
247;A18;Hl;1.48912037;
247;A18;Hp;0.595648148;
247;A18;Lp;0.297824074;
247;A18;Pg;0.595648148;
247;A18;Pm;1.191296296;
247;A18;Pt;1.191296296;
247;A18;Ra;0;
247;A18;Sp;1.191296296;
247;A18;To;1.191296296;
248;A18;Ra;24.11546392;
249;A18;Cb;6.22173913;
249;A18;Dg;6.22173913;
249;A18;Ga;0;
249;A18;Lp;5.184782609;
249;A18;Pt;1.244347826;
249;A18;Ra;0;
250;A18;Pg;22.698;
252;A18;Am;0.784579439;
252;A18;Ao;0.235373832;
252;A18;Be;0.313831776;
252;A18;Cj;3.530607477;
252;A18;Fr;0.470747664;
252;A18;Hp;0.784579439;
252;A18;Pg;1.019953271;
252;A18;Sp;1.098411215;
253;A18;Fr;3.01;
253;A18;Pt;0.250833333;
253;A18;Ra;0;
253;A18;Sp;10.03333333;
254;A18;Am;0.846226415;
254;A18;Be;0.169245283;
254;A18;Cj;1.974528302;
254;A18;Dc;0.056415094;
254;A18;Fr;0.564150943;
254;A18;Pg;1.128301887;
254;A18;Pm;0.282075472;
254;A18;Sp;0.846226415;
255;A18;Cb;4.389873418;
255;A18;Dg;2.194936709;
255;A18;Pt;0.292658228;
255;A18;To;4.389873418;
256;A18;Hp;3.665546218;
256;A18;Pg;7.331092437;
256;A18;Pm;4.887394958;
256;A18;Sp;12.21848739;
257;A18;Ao;1.507105263;
257;A18;Dc;1.004736842;
257;A18;Fr;5.023684211;
257;A18;Pm;20.09473684;
258;A18;Am;9.041176471;
258;A18;Ao;0.129159664;
258;A18;Be;0.516638655;
258;A18;Cj;2.583193277;
258;A18;Dc;0.129159664;
258;A18;Fr;0.387478992;
258;A18;Hp;0.645798319;
258;A18;Pm;1.937394958;
259;A18;Cb;0.83671875;
259;A18;Ga;1.6734375;
259;A18;Hl;0.1115625;
259;A18;Lp;0.83671875;
260;A18;Am;30.16698113;
260;A18;Dg;0.670377358;
260;A18;Sp;3.351886792;
261;A18;Dg;2.615384615;
261;A18;Hl;0.915384615;
261;A18;Pt;0.261538462;
262;A18;Pg;24.33385417;
263;A18;Cb;1.911;
263;A18;Ga;2.548;
263;A18;Lp;2.548;
263;A18;Pt;0.2548;
263;A18;Ra;0;
263;A18;To;0.8918;
264;A18;Ao;0.20016129;
264;A18;Dg;3.002419355;
264;A18;Hp;2.502016129;
264;A18;Ra;0.100080645;
265;A18;Am;8.607058824;
265;A18;Dc;0.107588235;
265;A18;Lp;0.107588235;
265;A18;To;0.107588235;
266;A18;Ao;0;
266;A18;Cj;56.87126168;
266;A18;Fr;1.795934579;
266;A18;Pg;4.190514019;
267;A18;Ga;4.15625;
267;A18;Hl;0.21875;
267;A18;Lp;0.65625;
267;A18;Pt;0.4375;
267;A18;Ra;0;
267;A18;To;0.21875;
268;A18;Am;23.55267857;
268;A18;Ao;0.261696429;
268;A18;Dg;1.046785714;
268;A18;Hl;0.261696429;
268;A18;Pg;1.308482143;
268;A18;Pm;2.616964286;
268;A18;Ra;0;
269;A18;Dc;0.255208333;
269;A18;Hl;0.510416667;
269;A18;Hp;1.53125;
269;A18;Pg;5.104166667;
269;A18;Pm;3.828125;
269;A18;To;0.638020833;
270;A18;Dg;2.846478873;
270;A18;Lp;4.26971831;
270;A18;To;2.134859155;
271;A18;Ao;0.47828125;
271;A18;Be;0.797135417;
271;A18;Cj;7.971354167;
271;A18;Dc;0;
271;A18;Fr;0.797135417;
271;A18;Pg;0.797135417;
271;A18;Pm;1.913125;
271;A18;Sp;2.39140625;
272;A18;Am;11.29326923;
272;A18;Ao;0.250961538;
272;A18;Dc;0;
272;A18;Pm;1.254807692;
273;A18;Cj;19.03819444;
273;A18;Dg;1.269212963;
273;A18;Sp;6.346064815;
273;A18;To;0.507685185;
274;A18;Pm;35.15;
275;A18;Fr;1.382142857;
276;A18;Ao;0.204408602;
276;A18;Be;1.022043011;
276;A18;Cb;2.452903226;
276;A18;Cj;10.22043011;
276;A18;Hl;0;
276;A18;Hp;3.066129032;
276;A18;Lp;1.022043011;
276;A18;To;0.408817204;
277;A18;Cb;3.876623377;
277;A18;Ga;19.38311688;
277;A18;Hl;1.550649351;
277;A18;Lp;2.713636364;
277;A18;Pt;0.387662338;
277;A18;Ra;0;
277;A18;To;1.162987013;
278;A18;Ao;4.660869565;
279;A18;Sp;18.44175258;
280;A18;Be;0.843030303;
280;A18;Dc;0.140505051;
280;A18;Ga;4.215151515;
280;A18;Lp;0.562020202;
280;A18;Pg;4.917676768;
280;A18;Pm;2.81010101;
280;A18;Ra;0;
281;A18;Am;11.99883721;
282;A18;Am;2.449494949;
282;A18;Ao;0.122474747;
282;A18;Be;0.48989899;
282;A18;Dc;0;
282;A18;Fr;1.224747475;
282;A18;Hp;2.449494949;
282;A18;Pm;1.224747475;
282;A18;Sp;3.674242424;
283;A18;Dc;0.428735632;
283;A18;Lp;6.431034483;
283;A18;Pm;10.7183908;
283;A18;To;0.643103448;
284;A18;Be;1.366987179;
284;A18;Cj;13.66987179;
284;A18;Dc;0.273397436;
284;A18;Pm;5.467948718;
285;A18;Am;3.313157895;
285;A18;Ao;0;
285;A18;Be;0.662631579;
285;A18;Fr;1.325263158;
285;A18;Hp;0.927684211;
285;A18;Pg;0.927684211;
285;A18;Pm;1.325263158;
285;A18;Sp;3.975789474;
286;A18;Cb;9.912280702;
287;A18;Dg;0.275686275;
