"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.198675497,0,0.013245033,0,0,0,0,0.01986755,0.013245033,0,0,0.066225166,0,0,0.331125828,0.026490066,0,0.331125828,NA,3.55,18.87338246,1.52140118818846
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.340909091,0,0,0,0.056818182,0,0.056818182,0.011363636,0.113636364,0,0,0.022727273,0,0,0.170454545,0,0,0.227272727,NA,3.71,17.88473764,1.71508858332265
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0.8,19.13846723,0
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.347222222,0.055555556,0,0.138888889,0,0,0,0.208333333,0.138888889,0,0,0,0.111111111,0,0,NA,4.15,19.26941218,1.6471513936812
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0.011111111,0,0.611111111,0,0.011111111,0.044444444,0.077777778,0.022222222,0.055555556,0,0,0,0,0,0,NA,5.11,21.50242169,1.28176399598998
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.634920635,0,0,0,0.079365079,0,0.126984127,0,0.158730159,0,0,0,0,0,0,0,0,0,NA,2.2,17.70045579,1.04371010714141
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.215053763,0,0.107526882,0,0.053763441,0,0.053763441,0.010752688,0.161290323,0,0,0,0,0,0.322580645,0.075268817,0,0,NA,3.65,19.10541539,1.7872992670064
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,19.18886709,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.294117647,0,0,0,0,0,0,0.044117647,0,0,0,0,0,0,0.514705882,0.147058824,0,0,NA,2.05,20.76012964,1.12136777295359
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.696202532,0,0.164556962,0,0.101265823,0,0,0.037974684,0,0,0,0,0,0,0,0,0,0,NA,1.84,20.77531408,0.905156258257834
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,22.74446252,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,24.07674063,0
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.043010753,0,0.322580645,0,0.129032258,0,0,0,0.322580645,0,0,0.064516129,0.032258065,0,0,0.086021505,0,NA,4.6,25.75462712,1.62810673991653
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.0625,0,0,0,0.25,0,0,0,0.375,0,0,0.125,0.0625,0,0,0.125,0,NA,3.55,24.82630578,1.5808185358593
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.051020408,0,0.091836735,0.040816327,0,0,0,0,0,0,0.816326531,0,0,0,NA,1.91,18.53308535,0.667319327006191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0.1,12.80272186,0
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.333333333,0,0.416666667,0,0,0,0,0.011904762,0,0.023809524,0.095238095,0,0,0.119047619,0,NA,3.2,24.8752922,1.35002410803292
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.015151515,0,0.227272727,0,0.303030303,0,0,0,0.378787879,0.015151515,0,0,0.060606061,0,0,0,0,NA,5.5,23.04708488,1.36310214232689
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.086021505,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752688172,NA,1,18.41592412,0.719148393053616
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.045454545,0,0,0.272727273,0,0.227272727,0,0,0,0,0,0,0,0.454545455,0,NA,1,20.32896244,1.18996984737654
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.125,0,0.25,0,0,0,0,0,0.4375,0,0,0,0.1875,0,0,0,0,NA,1.7,26.45443042,1.28204624005285
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0.357142857,0,NA,1.8,25.38613119,1.0933747176204
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0.285714286,0,0,0,0.142857143,0,0.014285714,0.028571429,0.028571429,0,0,0.057142857,0,0,0.428571429,0.014285714,0,0,NA,4.48,19.09911541,1.48714975580632
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.057971014,0,0,0,0,0,0,0,0,0,0,0.579710145,0,0,0,0.362318841,0,NA,1.5,24.18805459,0.849001413359581
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.071428571,0.142857143,0.625,0.160714286,0,0,0,0,0,0,0,0,0,0,0,NA,2.3,19.19464873,1.05404967029597
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.459183673,0,0,0,0.510204082,0,0.020408163,0,0,0,0.010204082,0,0,NA,3.3,21.39443511,0.826934247855305
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0.121212121,0.656565657,NA,1,19.98974299,0.8662614019137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,26.54814996,0
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.01010101,0.01010101,0,0,0,0,0,0,0.656565657,0,0.050505051,0.202020202,0,0,0.02020202,0.050505051,0,NA,3.95,24.03507634,1.07258963328211
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0.8,16.81648496,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.392156863,0,0.137254902,0,0,0,0,0,0,0.294117647,0,0,0,0.176470588,0,0,NA,2,19.56330635,1.30571208889351
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0.252525253,0,0.02020202,0,0.02020202,0,0.015151515,0.02020202,0.015151515,0,0,0,0,0,0,0.03030303,0,0.626262626,NA,2.13,18.95343909,1.11001537467514
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.113636364,0.034090909,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0.397727273,NA,1.8,18.29800282,1.08740444956804
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.145631068,0,0,0,0,0,0,0,0,0,0.048543689,0.029126214,0.776699029,0,0,0,NA,0.7,26.38518008,0.726710442933377
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0.196721311,0,0.010928962,0,0.021857923,0,0.038251366,0,0.027322404,0,0,0.087431694,0,0,0,0.016393443,0,0.601092896,NA,3,18.05620292,1.26239975421001
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.026666667,0,0.133333333,0,0.533333333,0,0,0,0,0.2,0,0,0.053333333,0,0,0.053333333,0,NA,3.1,23.55281661,1.33510902842943
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.01459854,0,0.02189781,0,0.01459854,0.01459854,0.01459854,0,0,0.04379562,0,0,0.291970803,0,0,0.583941606,NA,4,17.75986031,1.14108398770334
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.011494253,0,0,0,0.011494253,0,0,0.287356322,0,0,0.689655172,NA,1.25,18.06901948,0.717257897359194
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.116959064,0.011695906,0.023391813,0.175438596,0.011695906,0.140350877,0.011695906,0.011695906,0.023391813,0.116959064,0.01754386,0.035087719,0.116959064,0.011695906,0.023391813,0.011695906,0.023391813,0.116959064,NA,7.91,21.45168042,2.43691112684597
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.051724138,0,0,0,0.689655172,0,0,0,0,0,0,0,0.25862069,0,0,0,0,NA,2.3,24.32702197,0.759205630940949
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.304878049,0,0,0,0,0,0,0,0,0,0,0.085365854,0,0,0.268292683,0,0,0.341463415,NA,2.4,16.53690177,1.29211038263717
0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.032608696,0,0.217391304,0,0.27173913,0,0,0,0.326086957,0.065217391,0,0,0,0,0,0.086956522,0,NA,4.75,21.48947191,1.55326261490352
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0.058139535,0,0,0,0.046511628,0.011627907,0.011627907,0,0,0.023255814,0,0,0.348837209,0.034883721,0,0.465116279,NA,2.76,18.39855994,1.33963104306536
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.066666667,0,0,0.011111111,0.5,0.022222222,0,0,0,0.044444444,0.088888889,0,0,0,0.044444444,0.222222222,0,NA,4.75,21.28028124,1.48784082510167
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,16.38930548,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.23255814,0,0,0,0,0,0,0,0,0.069767442,0,0,0.697674419,0,0,0,0,NA,2,24.99139887,0.776139435974596
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.159574468,0.010638298,0.085106383,0.063829787,0.031914894,0.159574468,0.031914894,0,0.021276596,0.063829787,0.021276596,0.010638298,0,0.053191489,0.106382979,0.021276596,0.053191489,0.106382979,NA,7.18,21.45168042,2.49781829688863
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,33.32426724,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0.366666667,0.233333333,0,0,0.2,0,0,0,0,0,0,0,0,0,0,NA,1.7,22.00771886,1.3512196256813
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,22.74446252,0
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.256410256,0,0,0,0.012820513,0.012820513,0,0.448717949,0,0,0,0,0,0,0.051282051,0.217948718,NA,2.59,19.60133509,1.30463662310199
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.060606061,0.024242424,0.024242424,0.181818182,0.036363636,0.181818182,0.012121212,0,0,0.121212121,0.084848485,0.012121212,0.048484848,0.060606061,0.084848485,0.012121212,0.018181818,0.036363636,NA,9.16,21.45168042,2.43556052440529
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.396825397,0,0,0,0.555555556,0,0.031746032,0,0,0,0.015873016,0,0,NA,3.5,21.39443511,0.868605010919997
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.132075472,0,0.056603774,0.056603774,0,0,0,0,0,0,0,0,0,0.754716981,NA,1.46,18.22913273,0.804853747026906
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.326530612,0,0,0,0.040816327,0,0.06122449,0.020408163,0.020408163,0,0,0.020408163,0,0,0.306122449,0,0,0.204081633,NA,5.16,17.88473764,1.59202122127504
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.350877193,0,0.438596491,0,0.175438596,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,NA,2,20.77531408,1.15184624268475
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.5,17.40814705,0
0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.172413793,0,0.206896552,0,0.25862069,0,0,0,0.051724138,0.051724138,0,0,0,0,0,0.25862069,0,NA,4.66,21.48947191,1.63496179511802
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,16.38930548,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.454545455,0,0.03030303,0.303030303,0,0,0.212121212,0,0,0,0,0,0,0,0,0,0,NA,2.5,22.00771886,1.15505377296965
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.06557377,0,0.049180328,0,0.032786885,0,0.016393443,0,0,0.06557377,0,0,0.442622951,0,0,0.327868852,NA,3.3,17.75986031,1.41128817562343
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.222222222,0,0.296296296,0,0,0,0,0,0,0.37037037,0,0,0,0.111111111,0,0,NA,2.55,19.56330635,1.30665994212463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,26.54814996,0
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.011494253,0,0.32183908,0,0.08045977,0,0,0,0.195402299,0.356321839,0,0,0.034482759,0,0,0,0,NA,4.88,23.04708488,1.42180278211903
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.084745763,0,0,0,0,0,0,0,0,0,0,0.762711864,0,0,0,0.152542373,0,NA,1.75,25.38613119,0.702587905782974
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.587155963,0.055045872,0,0.073394495,0,0,0,0.183486239,0.055045872,0,0,0,0.04587156,0,0,NA,4,19.26941218,1.2760543215087
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.360655738,0,0,0,0.098360656,0,0.073770492,0,0.049180328,0,0,0.057377049,0,0,0.278688525,0.081967213,0,0,NA,4.2,19.09911541,1.66146136008932
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.037735849,0.188679245,0,0,0,0,0.018867925,0,0.377358491,0,0.018867925,0.226415094,0,0,0.056603774,0.075471698,0,NA,4.75,24.03507634,1.64978842769362
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0.6,0,0,0,0,NA,2.5,24.99139887,0.89794572485678
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0.165517241,0,0.055172414,0.275862069,0,0,0.034482759,0,0,0,0,0,0,0.206896552,0.206896552,0,0.055172414,0,NA,1.35,21.37988027,1.74074362461713
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.044444444,0.033333333,0.011111111,0.022222222,0.033333333,0.222222222,0.011111111,0,0,0.055555556,0.166666667,0.055555556,0.033333333,0.166666667,0.055555556,0.011111111,0.011111111,0.066666667,NA,7.91,21.45168042,2.35684011932024
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.107142857,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535714286,NA,0.85,18.41592412,0.941403052298863
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0.060240964,0,0.361445783,0,0,0,0.144578313,0.024096386,0,0.012048193,0.301204819,0,0,0.096385542,0,NA,2.68,25.92116188,1.54660310202955
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.059701493,0.119402985,0.52238806,0,0,0,0,0,0,0,0,0,0,0,0.298507463,NA,2.6,18.29800282,1.12211743489559
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094339623,0.283018868,0.566037736,0.056603774,0,0,0,0,0,0,0,0,0,0,0,NA,2.7,19.19464873,1.06463718084715
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.27027027,0,0,0.162162162,0,0.027027027,0,0,0,0,0,0,0,0.540540541,0,NA,1.8,20.32896244,1.07872728471072
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.028985507,0,0.028985507,0,0.579710145,0,0,0,0,0,0,0,0.144927536,0,0,0.217391304,0,NA,4,23.55281661,1.13302866488294
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.8,21.41923304,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.1,19.18886709,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0.25,14.01853232,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.077922078,0,0,0,0,0,0,0,0,0,0,0.844155844,0,0,0,0.077922078,0,NA,2,24.18805459,0.540736770615222
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.013245033,0,0,0,0.01986755,0,0,0.582781457,0,0,0.38410596,NA,2.3,18.06901948,0.817323112146252
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,22.50229612,0
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.303370787,0,0.213483146,0,0.112359551,0,0.028089888,0,0.033707865,0,0,0,0,0,0.235955056,0.04494382,0,0.028089888,NA,3.01,17.41621106,1.73228551565875
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0.326241135,0,0.234042553,0,0,0,0.014184397,0.042553191,0,0,0,0,0,0,0.340425532,0.042553191,0,0,NA,4.28,19.10541539,1.4011903116166
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.015873016,0,0.285714286,0,0,0,0.222222222,0,0,0.19047619,0.111111111,0,0,0.174603175,0,NA,3.65,24.67848663,1.6226491218641
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.153846154,0,0.397435897,0,0,0,0,0.064102564,0,0.051282051,0.192307692,0,0,0.141025641,0,NA,2.9,24.8752922,1.57642099108416
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413793103,0.24137931,0.25862069,0.086206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,20.92078116,1.26926995740394
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0.303797468,0,0,0,0,0,0,0.025316456,0,0,0,0,0,0,0.569620253,0.101265823,0,0,NA,3.13,20.76012964,1.00748670593427
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.692307692,0,0,0,0,0,0,0.057692308,0,0,0,0.019230769,0,0,0,0.230769231,0,0,NA,3.29,22.04011337,0.833524517851799
1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.269230769,0,0.086538462,0,0.057692308,0,0.028846154,0.019230769,0.019230769,0,0,0.019230769,0,0,0,0,0,0.5,NA,3.41,18.53102948,1.40644188315676
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,21.56190935,0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.267605634,0,0.161971831,0,0.070422535,0,0.126760563,0,0.014084507,0,0,0.056338028,0,0,0,0.035211268,0,0.267605634,NA,4.22,18.05620292,1.7889645649586
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.036764706,0,0,0,0.654411765,0,0,0,0,0,0,0.308823529,0,0,0,0,0,NA,2.75,22.90582536,0.761787603146204
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.211267606,0,0,0,0,0,0,0,0,0,0.295774648,0.028169014,0.464788732,0,0,0,NA,1.98,26.38518008,1.14540145322521
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,19.13846723,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0.259259259,0,0,0.179012346,0,0.345679012,0,0.012345679,0.012345679,0.12962963,0.030864198,0.030864198,0,0,0,0,0,0,NA,7.15,21.50242169,1.61318067836926
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.145454545,0,0.018181818,0,0.618181818,0,0,0,0,0,0,0,0.218181818,0,0,0,0,NA,2.5,26.18366465,0.982775548467086
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,24.07674063,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.406504065,0,0,0,0.113821138,0.024390244,0,0,0,0,0,0.455284553,0,NA,2.5,23.63660494,1.06207472582215
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.131147541,0,0.147540984,0,0,0,0,0,0.327868852,0,0,0,0.393442623,0,0,0,0,NA,2.9,26.45443042,1.28139040664279
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0.118644068,0,0,0,0,0.033898305,0.016949153,0,0,0.169491525,0,0.13559322,0,0,0.084745763,0,0.440677966,NA,4.75,22.13740542,1.57877900073354
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.397590361,0,0,0,0,0,0,0,0,0,0,0.012048193,0,0,0.481927711,0,0,0.108433735,NA,2.12,16.53690177,1.01263640516349
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,16.81648496,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.634920635,0,0,0,0.301587302,0,0.031746032,0,0.031746032,0,0,0,0,0,0,0,0,0,NA,1.24,17.70045579,0.868974291441247
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.537037037,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0.018518519,0.166666667,NA,1.1,19.98974299,1.06218120972295
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0.333333333,0,0,0,0.025641026,0.025641026,0.025641026,0,0,0.076923077,0,0,0.282051282,0.038461538,0,0.192307692,NA,4,18.39855994,1.64466429321441
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.121212121,0,0.090909091,0,0,0,0,0,0.03030303,0.606060606,0,0,0.090909091,0,0,0.060606061,0,NA,3.5,23.68819949,1.27111995514542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,12.80272186,0
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.363636364,0,0.297520661,0,0.107438017,0,0.033057851,0.033057851,0.033057851,0,0,0,0,0,0,0.049586777,0,0.082644628,NA,4.41,18.95343909,1.66134998750243
0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0.446153846,0.030769231,0.061538462,0.276923077,0,0,0.015384615,0,0,0,0,0.030769231,0.092307692,0,0.046153846,0,NA,4.89,21.99629718,1.52758064595454
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0.1,39.00905368,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.234741784,0.070422535,0.028169014,0.14084507,0.023474178,0.084507042,0.014084507,0.009389671,0.009389671,0.061032864,0.03286385,0.018779343,0.084507042,0.028169014,0.061032864,0.018779343,0.018779343,0.061032864,NA,7.21,21.45168042,2.50580923037049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,20.18788567,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.377358491,0.20754717,0,0,0,0,0,0.41509434,0,NA,1.88,23.01370794,1.05907630136057
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.20754717,0.471698113,0.132075472,0,0,0,0,0,0.037735849,0,0,0.113207547,0.037735849,0,NA,3.55,21.6688721,1.44211719274262
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.111111111,0,0,0,0.786324786,0,0,0,0,0,0,0,0.102564103,0,0,0,0,NA,1.9,24.32702197,0.666722905271896
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.431818182,0,0,0,0,0,0.022727273,0,0,0,0.068181818,0.477272727,0,0,0,0,0,NA,4,25.38088838,0.984754437541195
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.063291139,0,0.632911392,0,0.303797468,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.9,19.96523589,0.826136057567014
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.074074074,0,0,0.074074074,0.148148148,0.018518519,0,0,0,0.574074074,0,0,0,0,0.092592593,0.018518519,0,NA,2.5,21.28028124,1.35515663961377
